tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
528089,Buoyancy,Buoyancy,"An innocent Cambodian boy is sold to a Thai broker and enslaved on a fishing trawler. As fellow slaves are tortured and murdered around him, he starts to wonder if his only hope of freedom is to become as violent as his captors.","The day you lose hope, is the day you will die.",2019-02-08,2019,2,th,"km,th","Drama,Crime",93,3.4817,7.016,31,False,"Sarm Heng,Thanawut Ketsaro,Rous Mony,Saichia Wongwirot,Yothin Udomsanti",Rodd Rathjen,"AU,KH,TH",,2019-02-01
597722,Demon Eye,Demon Eye,"A young woman returns to her father's country house in the moors following his mysterious death and finds a cursed amulet, connected to local witchcraft. She unlocks two deadly demons, who haunt her.",,2019-02-26,2019,2,en,en,Horror,87,3.294,3.638,29,False,"Darren Day,Liam Fox,Kate James,Ellie Goffe,Jimmy Allen",Ryan Simons,GB,,2019-02-01
576225,Alone/Together,Alone/Together,"Former college sweethearts Christine and Raf reconnect as adults — reminiscing of their shared past, and revisiting what could've been their future.",,2019-02-13,2019,2,tl,tl,"Romance,Drama",103,2.7812,6.059,17,False,"Liza Soberano,Enrique Gil,Adrian Alandy,Jasmine Curtis-Smith,Sylvia Sanchez",Antoinette Jadaone,PH,,2019-02-01
1215715,Hooked,Hooked,"After getting accepted to Brooklyn Heights University, Leah Masters convinces her cult leader parents, Rainey and Connor, to allow her to leave ""The Mountain"" so that she can recruit new members. However, unbeknownst to her parents, Leah is joined by ousted cult member Clarissa Duffer. Back at ""The Mountain"", the FBI are watching them.",,2019-02-27,2019,2,en,en,,32,2.0977,0.0,0,False,"Catherine Curtin,Andy Karl,Jon Lovitz,Eric Close,Zach Anderson",Anthony Patellis,,,2019-02-01
574692,Ringside,Ringside,A look at one of Chicago’s more troubled South Side neighborhoods from the point of view of two young boxers and their families.,The real struggle lies beyond the ropes,2019-02-10,2019,2,en,en,Documentary,93,1.8363,7.0,1,False,"Kenneth Sims Jr.,Destyne Butler Jr.,Kenneth Sims Sr.,Destyne Butler Sr.",André Hörmann,"US,DE",,2019-02-01
578789,Autumn Fairy Tale,蓝色生死恋,The film tells a story of 2 girls who were born on the same day and unintentionally switched at birth. Their lives are completed changed due to the misplacement when they are returned to their respective families.,,2019-02-14,2019,2,zh,zh,Romance,105,1.3692,9.0,1,False,"Zhao Lusi,Jiao Rui,Xu Kai,Meng Meiqi,Vicky Liang",Caitao Wang,CN,,2019-02-01
583398,Connect,Connect,"In a small town in Scotland, a young man must overcome his depression and the voice that haunts him daily. From a cliff top, a man in a hoody leaps to his death.",,2019-02-23,2019,2,en,en,"Drama,Romance",101,3.7336,5.5,2,False,"Kevin Guthrie,Stephen McCole,Siobhan Reilly,Sara Vickers,Conor McCarron",Marilyn Edmond,,,2019-02-01
567527,Calidris,Calidris,"New York City attracts Jane and Carlos, like so many others, with the promise of a better life. That's why they've left their home country, Brazil. Yet as immigrants, they don't have all the opportunities that the American dream implies. Their search for a new and better life represents that of all the immigrants who dare to attempt a fresh start in another country. It is also the story of changes taking place in United States and Brazil. The fictional story about Jane and Carlos in this experimental film is intertwined with the personal experiences of the film team, which reports in interspersed episodes about their own immigration and that of others they've researched.",,2019-02-23,2019,2,pt,"en,it,pt,es",Drama,82,2.3989,0.0,0,False,"Rodrigo Fischer,Yasmin Santana,Paula Gaitán,Laila Garroni,David Bonfim",Peter Azen,US,,2019-02-01
574188,Peel,Peel,"After his father takes his two brothers and high tails it, Peel is forced to grow up in a state of arrested development. Once his mother dies, he must forge his own path and attempts to find his lost brethren.",There's no roadmap to finding your true family.,2019-02-07,2019,2,en,fr,"Drama,Comedy",101,2.8959,6.4,47,False,"Emile Hirsch,Jack Kesy,Garrett Clayton,Troy Hall,Shiloh Fernandez",Rafael Monserrate,GB,,2019-02-01
571117,Chokehold,Chokehold,Story of a woman who seeks revenge on the Russian Mob for the death of her father. She battles her way up in the underground mixed martial arts fighting world to find those responsible and avenge his death.,Reconciliation. Revenge. Redemption.,2019-02-08,2019,2,en,en,"Action,Crime,Drama",98,1.9021,5.0,7,False,"Casper Van Dien,Melissa Croden,Lochlyn Munro,Kip Pardue,Ilona McCrea",Brian Skiba,,,2019-02-01
576748,Hanggang Kailan?,Hanggang Kailan?,"Donnie and Kath, a couple who are on a trip to celebrate their second anniversary. However,  it suddenly leads to their decision that this trip will be their last.",Until when will their love last?,2019-02-06,2019,2,tl,tl,"Romance,Drama",0,1.6494,2.0,1,False,"Xian Lim,Louise delos Reyes",Bona Fajardo,PH,,2019-02-01
552172,Balloon,Balloon,"In the brutal battlefield of junior high, Sam has always tried to stay below radar — but all that changes when he discovers he has super powers.",,2019-02-28,2019,2,en,en,"Drama,Fantasy",17,1.4936,7.6,11,False,"Jonah Beres,Paul Scheer,Jaylin Ogle,Carson Severson,David Gurrola",Jeremy Merrifield,US,,2019-02-01
580844,Uda Aida,Uda Aida,A poor family has to cope with rich kids and their parents when their son is enrolled into a prestigious school.,,2019-02-01,2019,2,pa,pa,Drama,136,1.4544,10.0,1,False,"Tarsem Jassar,Neeru Bajwa,Poppy Jabbal,Ansh Tejpal,Gurpreet Ghuggi",Ksshitij Chaudhary,,,2019-02-01
578291,Air comprimé,Air comprimé,"Vincent, who lacks control over his pupils, his a maths teacher in a high school. One day, he and his wife Hélène, who is five months pregnant, are the target of a hidden paintball shooter. Although not injured, they are traumatized. While Hélène decides to forget the attack, Vincent becomes convinced that the shooter is one of his young students.",,2019-02-02,2019,2,fr,fr,Drama,24,5.2639,5.0,3,False,"Thomas Blanchard,Bérangère McNeese,Marc Robert,Elias Robert,Thomas Suire",Antoine Giorgini,"BE,FR",,2019-02-01
546549,Meteorites,Les Météorites,"Nina, a 16-year-old girl, dreams of adventure. Meanwhile, she spends the summer between her village in the south of France and the theme park where she works. Just before meeting Morad, a teenage boy from an Algerian family living in the nearby council houses, Nina sees a meteorite falling from the sky which it seems only she can see... like an omen.",,2019-02-15,2019,2,fr,fr,"Drama,Romance",85,2.7382,5.6,18,False,"Zéa Duprez,Billal Agab,Oumaima Lyamouri,Nathan Le Graciet,Rosy Bronner",Romain Laguna,FR,,2019-02-01
572151,Zombie for Sale,기묘한 가족,"When a pharmaceutical company's illegal experiments inadvertently create a zombie, the strange Park family finds it and tries to profit from it.",What do you know about a zombie?,2019-02-13,2019,2,ko,ko,"Comedy,Horror,Drama",112,1.7237,6.8,82,False,"Jung Jae-young,Kim Nam-gil,Uhm Ji-won,Lee Soo-kyung,Jung Ga-ram",Lee Min-jae,KR,,2019-02-01
578296,Fatiya,Fatiya,"Fatiya agrees to replace her cousin at a babysitting gig. When she meets the mother of the young boy she is supposed to look after, prejudice and racism cause the afternoon to take a turn.",,2019-02-02,2019,2,fr,fr,Drama,19,2.0149,0.0,0,False,"Lyna Khoudri,Mahia Zrouki,Florence Janas,Tasnim Jamlaoui,Sami Trabelsi",Marion Desseigne-Ravel,FR,,2019-02-01
576762,Forever You,Un'avventura,"Apulia, 1970s. Matteo is in love with Francesca, but she wants to leave provincial life behind and see the world. After four years traveling around the world, Francesca returns to her hometown to care for her sick mother, and she and Matteo rekindle their relationship.",,2019-02-14,2019,2,it,it,"Comedy,Romance,Music",105,3.3876,5.4,60,False,"Michele Riondino,Laura Chiatti,Valeria Bilello,Thomas Trabacchi,Giulio Beranek",Marco Danieli,IT,,2019-02-01
831230,A Pawn,A Pawn,"In a land where there are no enemies or allies is a lone soldier. He spends his days sculpting wood with his bayonet. And then one day, out of the blue, an enemy stands before him.",,2019-02-10,2019,2,ja,xx,Animation,4,1.6117,0.0,0,False,,Kei Sato,JP,,2019-02-01
571650,Paradise Beach,Paradise Beach,"A team of former robbers arrived at Paradise: Phuket, southern Thailand. Now traders, they are happy days. Until the day when the devil arrives: Mehdi, sentenced to 15 years in prison during the robbery, comes to recover his share of the cake.",,2019-02-20,2019,2,fr,"fr,th,en","Action,Thriller,Crime",93,2.1756,5.2,179,False,"Sami Bouajila,Tewfik Jallab,Mélanie Doutey,Hugo Becker,Kool Shen",Xavier Durringer,FR,,2019-02-01
542980,Retrospekt,Retrospekt,A cheerful pregnant woman on holiday with her husband and child encounters violence that lead to her demise.,,2019-02-21,2019,2,nl,"nl,fr",Drama,101,1.4029,8.2,2,False,"Circé Lethem,Teun Luijkx",Esther Rots,"BE,NL",,2019-02-01
551696,Leeches,Pijavice,"Writer Petar Miric, at the time of the great social and political crisis in Serbia represents attitudes that conflict with the principles of the political regime. A close encounter with the State Security Authority leads him to life in paranoia and searching for the truth.",,2019-02-28,2019,2,sr,sr,Drama,90,2.4011,1.0,2,False,"Lazar Ristovski,Nikola Đuričko,Iva Mihalić,Marijana Janković,Toni Mihajlovski",Dragan Marinković,"HR,MK,RS",,2019-02-01
619797,Low Low,Low Low,"Four high-school girls attempting to navigate their last day of summer in a failing town. Beset by sex, drugs, and violence, what begins as a cautionary tale of misguided youth becomes a story of atonement as our heroes discover their strength as young women and the true love that exists amongst best friends. What follows takes place over the course of 36 hours...",,2019-02-14,2019,2,en,en,Drama,92,2.9074,3.8,9,False,"Ali Richey,Alexis Raich,Montana Roesch,Dominique Columbus,Tyler Chase",Nick Richey,,,2019-02-01
573718,Love Machine,Love Machine,"When Georgy's music career derails and bankruptcy seems unavoidable, he discovers a profitable career opportunity as a call boy.",,2019-02-01,2019,2,de,de,Comedy,96,1.5813,5.042,12,False,"Thomas Stipsits,Claudia Kottal,Ulrike Beimpold,Lilian Klebow,Katharina Straßer",Andreas Schmied,AT,Love Machine Filmreihe,2019-02-01
469274,City Hunter,Nicky Larson et le parfum de Cupidon,"Nicky Larson is tasked to recover the perfume of Cupid, a perfume that would make anyone who uses it irresistible.",,2019-02-06,2019,2,fr,"en,fr","Action,Comedy,Adventure",91,12.5121,6.474,819,False,"Philippe Lacheau,Élodie Fontan,Tarek Boudali,Julien Arruti,Didier Bourdon",Philippe Lacheau,FR,,2019-02-01
515357,Tremors,Temblores,"A family man torn between the love for his family, the boundaries of religion and the freedom to choose whom to love.",,2019-02-08,2019,2,es,es,Drama,107,2.0765,6.395,38,False,"Juan Pablo Olyslager,María Telón,Diane Bathen,Mauricio Armas,Sabrina De La Hoz",Jayro Bustamante,"FR,GT,LU",,2019-02-01
509730,The Queen's Corgi,The Queen's Corgi,"Since his arrival at Buckingham palace, Rex lives a life of luxury. Top dog, he has superseded his three fellow Corgis in Her Majesty’s heart. His arrogance can be quite irritating. When he causes a diplomatic incident during an official dinner with the President of the United States, he falls into disgrace. Betrayed by one of his peers, Rex becomes a stray dog in the streets of London. How can he redeem himself? In love, he will find the resources to surpass himself in the face of great danger…",For dog's sake!,2019-02-13,2019,2,en,en,"Family,Animation,Comedy",85,1.6847,5.94,439,False,"Rusty Shackleford,Jo Wyatt,Mari Devon,Dino Andrade,Joey Camen",Ben Stassen,"BE,FR",,2019-02-01
578854,Satu Suro,Satu Suro,"Bayu brings Adinda to hospital to give birth. Bayu goes back home and when he returns to the hospital he finds an empty, vacant old building.",,2019-02-07,2019,2,id,id,Horror,94,3.2579,6.2,2,False,"Citra Kirana,Nino Fernandez,Alexandra Gottardo,Willem Bevers,Yati Surachman",Anggy Umbara,ID,,2019-02-01
831271,Boozy Woozy Wonderland,ワンダフル千鳥足 in ワンダーランド,"Heartbroken, I bought a bottle of wine and drank it walking home. A tipsy journey reconstructed using the Japanese traditional storytelling method ""rakugo.""",,2019-02-10,2019,2,ja,ja,Animation,2,2.123,0.0,0,False,Kikushin Kokonte,Shiika Okada,JP,,2019-02-01
1188651,Loving Daniella,Loving Daniella,"Efe and Daniella’s marriage is a profoundly unique union that exhibits the perfect example of “unconditional love” or does it?  Daniella is a beautifully alluring young woman who has a borderline mental condition that subjects her to frequent episodes which makes her behave like a 7yr old child.  Filmed on locations in Lagos (Nigeria) Las Vegas (USA) and Antigua (Caribbean Island); this is a fascinating tale of romance, love, passion and of a couple’s struggles with an “embarrassing” mental illness.",,2019-02-08,2019,2,en,en,Drama,80,4.1412,0.0,0,False,"Blossom Chukwujekwu,Theresa Edem,Alexx Ekubo,Joseph Benjamin,Jide Kosoko",Ike Nnaebue,,,2019-02-01
1480494,Scarefest,Scarefest,"Every year tens of thousands of thrill seekers like us attend various Halloween scare attractions. We want to be thrilled. We expect to be scared. We trust that the dangers concealed in the dark aren't real. But what happens if they are? What happens if the danger is very real, and there's a crazed killer hiding behind one of the masks...",,2019-02-05,2019,2,en,en,Horror,0,1.3543,0.0,0,False,"Comfort Clinton,Andrew B. Lipson,Elena Delia,Evan Hall,J. Parker Wood",Harvey Somerfield,,,2019-02-01
580914,Soul Hunters,Soul Hunters,A disgraced ex special forces agent turns to a demon that offers him a job as a soul hunter. Chaos ensues when a former associate goes on a killing spree with the soul hunter as his main target.,,2019-02-08,2019,2,en,en,"Action,Thriller",101,2.2134,4.9,9,False,"Zach Scheerer,David Josh Lawrence,Nikolay Moss,Kelsey Johnson,Tyler Cole",Adrian Acevedo-Smith,US,,2019-02-01
463157,Jellyfish,Jellyfish,"In Margate, England, life is not easy for teenager Sarah Taylor, between being bullied at school, being exploited by a dominant boss and having to take care of her depressive mother and her two siblings. But Sarah finds a way to channel her growing despair and fight adversity when her drama teacher gives her a new purpose.",Find your voice,2019-02-15,2019,2,en,en,Drama,98,2.3538,7.5,28,False,"Liv Hill,Sinéad Matthews,Cyril Nri,Angus Barnett,Tomos Eames",James Gardner,GB,,2019-02-01
831286,Behind Us,Behind Us,"One day a girl notices a distortion in her surrounding environment, which prompts her to start searching for her own connection with the world. But, the distortions become even more extreme. She wonders if the deviation is happening within her, or in the outside world.",,2019-02-10,2019,2,ja,xx,Animation,2,3.6519,0.0,0,False,,Nanami Saito,JP,,2019-02-01
600892,The Odds,The Odds,"A young woman enlists in an underground game of pain endurance in the hope of winning the million dollar prize. She soon learns the real opponent is the man who's running the game, as he employs horrific methods to manipulate and defeat her.","What are you willing to lose for $1,000,000?",2019-02-08,2019,2,en,en,Horror,107,1.3786,5.673,55,False,"Abbi Butler,James J. Fuertes,Katie Gunn,Les Parker,Sean Ramey",Bob Giordano,US,,2019-02-01
